333,341,0.204
321,341,0.826
395,341,0.66
324,341,0.224
322,341,0.643
303,341,0.233
394,341,0.158
371,341,0.167
332,341,0.248
326,341,0.15
313,341,0.189
331,341,0.184
327,341,0.254
367,341,0.221
323,341,0.216
386,390,0.552
391,390,0.249
348,390,0.165
349,390,0.276
325,390,0.475
330,390,0.494
389,390,0.414
311,390,0.261
393,390,0.198
316,390,0.803
357,390,0.318
343,390,0.188
385,390,0.229
302,390,0.208
341,390,0.24
309,390,0.598
328,390,0.333
342,390,0.249
334,390,0.251
333,390,0.174
321,390,0.292
395,390,0.277
324,390,0.382
310,390,0.151
322,390,0.19
368,390,0.151
378,390,0.177
371,390,0.31
332,390,0.376
326,390,0.233
331,390,0.445
327,390,0.249
364,390,0.446
367,390,0.317
386,395,0.523
391,395,0.242
388,395,0.182
349,395,0.173
340,395,0.218
325,395,0.392
330,395,0.334
389,395,0.68
311,395,0.21
393,395,0.195
390,395,0.277
316,395,0.158
343,395,0.549
341,395,0.66
309,395,0.797
328,395,0.453
342,395,0.3
334,395,0.171
321,395,0.615
356,395,0.183
305,395,0.413
365,395,0.225
322,395,0.468
368,395,0.22
378,395,0.163
371,395,0.183
326,395,0.201
331,395,0.27
327,395,0.249
364,395,0.349
367,395,0.245
386,354,0.17
388,354,0.306
352,354,0.477
348,354,0.154
317,354,0.269
340,354,0.232
330,354,0.158
389,354,0.169
311,354,0.407
375,354,0.167
393,354,0.152
307,354,0.248
334,354,0.166
305,354,0.455
310,354,0.326
398,354,0.152
394,354,0.39
355,354,0.406
331,354,0.269
314,354,0.337
312,354,0.317
386,394,0.182
366,394,0.216
388,394,0.151
354,394,0.39
348,394,0.52
349,394,0.284
340,394,0.217
325,394,0.203
389,394,0.333
339,394,0.164
302,394,0.222
341,394,0.158
309,394,0.295
342,394,0.341
321,394,0.288
382,394,0.506
353,394,0.519
403,394,0.165
305,394,0.164
358,394,0.24
304,394,0.17
359,394,0.233
365,394,0.167
322,394,0.64
308,394,0.164
361,394,0.155
371,394,0.295
332,394,0.192
370,394,0.279
323,394,0.155
386,305,0.172
366,305,0.423
391,305,0.255
354,305,0.455
349,305,0.183
325,305,0.423
330,305,0.331
389,305,0.181
311,305,0.815
374,305,0.613
393,305,0.577
343,305,0.459
345,305,0.409
346,305,0.373
309,305,0.567
307,305,0.199
328,305,0.285
342,305,0.273
334,305,0.226
347,305,0.186
333,305,0.242
356,305,0.162
403,305,0.173
395,305,0.413
358,305,0.242
304,305,0.192
359,305,0.217
399,305,0.307
365,305,0.399
361,305,0.546
378,305,0.474
394,305,0.164
371,305,0.214
337,305,0.222
332,305,0.458
326,305,0.301
370,305,0.232
327,305,0.309
364,305,0.509
367,305,0.699
323,305,0.739
314,305,0.325
386,307,0.222
366,307,0.289
388,307,0.171
354,307,0.248
348,307,0.207
340,307,0.195
325,307,0.322
330,307,0.157
311,307,0.918
344,307,0.177
316,307,0.209
345,307,0.301
346,307,0.285
341,307,0.174
334,307,0.198
333,307,0.263
321,307,0.229
356,307,0.409
305,307,0.199
324,307,0.271
310,307,0.172
358,307,0.903
368,307,0.335
362,307,0.204
308,307,0.223
361,307,0.201
371,307,0.154
332,307,0.195
326,307,0.335
370,307,0.399
327,307,0.171
364,307,0.28
367,307,0.294
314,307,0.179
312,307,0.197
386,352,0.333
391,352,0.168
388,352,0.238
354,352,0.477
348,352,0.169
317,352,0.175
340,352,0.304
374,352,0.712
393,352,0.177
341,352,0.29
342,352,0.161
382,352,0.161
378,352,0.153
355,352,0.317
386,318,0.153
388,318,0.757
348,318,0.235
317,318,0.281
340,318,0.321
351,318,0.167
344,318,0.565
376,318,0.183
374,318,0.286
350,318,0.163
397,318,0.603
301,318,0.404
339,318,0.698
404,318,0.942
396,318,0.529
357,318,0.173
385,318,0.282
335,318,0.284
382,318,0.259
353,318,0.254
403,318,0.165
399,318,0.181
336,318,0.152
387,318,0.374
377,318,0.161
363,318,0.633
308,318,0.15
378,318,0.17
371,318,0.649
332,318,0.188
366,399,0.203
388,399,0.757
340,399,0.236
344,399,0.274
350,399,0.181
315,399,0.199
339,399,0.154
404,399,0.228
318,399,0.181
396,399,0.211
381,399,0.166
316,399,0.166
357,399,0.198
343,399,0.202
345,399,0.315
346,399,0.38
385,399,0.408
335,399,0.158
328,399,0.292
334,399,0.455
347,399,0.317
333,399,0.193
356,399,0.45
305,399,0.307
392,399,0.88
336,399,0.28
387,399,0.244
363,399,0.236
398,399,0.21
361,399,0.209
378,399,0.153
400,399,0.996
371,399,0.181
402,399,0.479
401,399,0.96
370,399,0.221
327,399,0.292
380,399,0.163
364,399,0.317
367,399,0.233
366,378,0.371
391,378,0.301
388,378,0.268
352,378,0.153
348,378,0.383
340,378,0.515
325,378,0.249
330,378,0.248
311,378,0.605
344,378,0.342
373,378,0.16
397,378,0.233
301,378,0.159
339,378,0.287
318,378,0.17
393,378,0.392
390,378,0.177
345,378,0.687
346,378,0.628
385,378,0.333
309,378,0.157
328,378,0.297
342,378,0.196
334,378,0.451
347,378,0.206
333,378,0.344
382,378,0.243
353,378,0.309
403,378,0.335
305,378,0.474
395,378,0.163
324,378,0.192
310,378,0.398
304,378,0.274
392,378,0.183
399,378,0.153
365,378,0.927
363,378,0.316
308,378,0.221
361,378,0.473
320,378,0.324
319,378,0.268
371,378,0.424
337,378,0.193
306,378,0.244
332,378,0.192
326,378,0.228
313,378,0.271
331,378,0.296
327,378,0.324
364,378,0.521
367,378,0.618
323,378,0.171
314,378,0.46
369,378,0.386
312,378,0.351
366,391,0.174
352,391,0.168
348,391,0.174
325,391,0.935
330,391,0.86
389,391,0.192
351,391,0.218
311,391,0.242
390,391,0.249
309,391,0.363
328,391,0.907
342,391,0.178
334,391,0.478
347,391,0.278
333,391,0.452
356,391,0.266
305,391,0.255
395,391,0.242
324,391,0.74
310,391,0.238
368,391,0.719
378,391,0.301
337,391,0.182
332,391,0.734
326,391,0.765
355,391,0.238
370,391,0.167
331,391,0.623
327,391,0.83
364,391,0.217
323,391,0.821
314,391,0.217
312,391,0.241
366,331,0.193
391,331,0.623
354,331,0.269
348,331,0.394
325,331,0.742
330,331,0.755
389,331,0.477
311,331,0.593
393,331,0.23
390,331,0.445
346,331,0.18
341,331,0.184
309,331,0.597
328,331,0.606
342,331,0.435
334,331,0.275
347,331,0.21
333,331,0.534
356,331,0.186
403,331,0.161
395,331,0.27
324,331,0.682
310,331,0.298
304,331,0.229
368,331,0.612
378,331,0.296
332,331,0.804
326,331,0.691
313,331,0.187
327,331,0.72
364,331,0.375
367,331,0.249
323,331,0.64
314,331,0.294
366,330,0.205
391,330,0.86
354,330,0.158
348,330,0.212
340,330,0.255
325,330,0.987
389,330,0.501
311,330,0.49
393,330,0.328
390,330,0.494
341,330,0.303
309,330,0.735
307,330,0.157
328,330,0.929
342,330,0.546
334,330,0.443
347,330,0.254
333,330,0.526
356,330,0.298
403,330,0.2
305,330,0.331
395,330,0.334
324,330,0.779
310,330,0.327
304,330,0.184
368,330,0.733
361,330,0.156
378,330,0.248
332,330,0.811
326,330,0.772
313,330,0.16
355,330,0.2
370,330,0.229
331,330,0.755
327,330,0.909
364,330,0.484
367,330,0.323
323,330,0.871
314,330,0.222
369,330,0.491
312,330,0.284
366,356,0.406
391,356,0.266
340,356,0.307
325,356,0.578
330,356,0.298
345,356,0.575
346,356,0.831
307,356,0.409
328,356,0.4
334,356,0.407
347,356,0.823
333,356,0.282
403,356,0.295
305,356,0.162
395,356,0.183
324,356,0.212
359,356,0.252
399,356,0.45
365,356,0.183
368,356,0.271
362,356,0.184
361,356,0.478
371,356,0.158
332,356,0.325
326,356,0.239
370,356,0.505
331,356,0.186
327,356,0.509
364,356,0.468
367,356,0.319
323,356,0.565
312,356,0.173
366,332,0.305
391,332,0.734
348,332,0.166
349,332,0.222
325,332,0.953
330,332,0.811
389,332,0.383
351,332,0.251
311,332,0.514
318,332,0.188
393,332,0.215
390,332,0.376
346,332,0.282
335,332,0.206
341,332,0.248
309,332,0.353
307,332,0.195
328,332,0.759
342,332,0.235
334,332,0.397
347,332,0.322
333,332,0.342
321,332,0.188
356,332,0.325
403,332,0.213
305,332,0.458
324,332,0.926
310,332,0.372
368,332,0.909
361,332,0.19
378,332,0.192
394,332,0.192
337,332,0.2
326,332,0.93
370,332,0.165
331,332,0.804
327,332,0.835
364,332,0.286
367,332,0.208
323,332,0.915
314,332,0.212
366,323,0.212
391,323,0.821
325,323,0.917
330,323,0.871
389,323,0.169
311,323,0.32
393,323,0.158
345,323,0.171
346,323,0.517
341,323,0.216
309,323,0.205
328,323,0.805
334,323,0.618
347,323,0.454
333,323,0.461
356,323,0.565
403,323,0.247
305,323,0.739
324,323,0.91
310,323,0.29
304,323,0.321
322,323,0.156
368,323,0.912
361,323,0.264
378,323,0.171
394,323,0.155
337,323,0.192
332,323,0.915
326,323,0.916
370,323,0.23
331,323,0.64
327,323,0.82
364,323,0.257
367,323,0.236
366,326,0.232
391,326,0.765
340,326,0.181
325,326,0.942
330,326,0.772
389,326,0.239
311,326,0.424
393,326,0.16
390,326,0.233
346,326,0.242
341,326,0.15
309,326,0.174
307,326,0.335
328,326,0.724
334,326,0.34
347,326,0.26
333,326,0.417
356,326,0.239
403,326,0.174
305,326,0.301
395,326,0.201
324,326,0.925
310,326,0.33
368,326,0.909
361,326,0.15
378,326,0.228
332,326,0.93
331,326,0.691
327,326,0.793
364,326,0.29
367,326,0.236
323,326,0.916
314,326,0.215
312,326,0.161
366,327,0.198
391,327,0.83
348,327,0.234
325,327,0.971
330,327,0.909
389,327,0.417
311,327,0.548
393,327,0.23
390,327,0.249
345,327,0.427
346,327,0.288
341,327,0.254
309,327,0.412
307,327,0.171
328,327,0.851
342,327,0.194
334,327,0.543
347,327,0.419
333,327,0.575
382,327,0.162
356,327,0.509
305,327,0.309
395,327,0.249
324,327,0.763
310,327,0.242
304,327,0.179
359,327,0.321
399,327,0.292
368,327,0.727
361,327,0.181
378,327,0.324
332,327,0.835
326,327,0.793
331,327,0.72
364,327,0.369
367,327,0.223
323,327,0.82
314,327,0.222
312,327,0.312
366,334,0.437
391,334,0.478
388,334,0.18
354,334,0.166
348,334,0.258
349,334,0.237
340,334,0.559
325,334,0.439
330,334,0.443
389,334,0.245
311,334,0.267
344,334,0.223
379,334,0.175
393,334,0.292
390,334,0.251
343,334,0.154
345,334,0.62
346,334,0.757
385,334,0.16
335,334,0.183
309,334,0.185
307,334,0.198
328,334,0.418
342,334,0.269
333,334,0.44
382,334,0.256
353,334,0.218
356,334,0.407
360,334,0.453
403,334,0.591
305,334,0.226
395,334,0.171
324,334,0.292
310,334,0.188
304,334,0.209
359,334,0.159
399,334,0.455
365,334,0.495
368,334,0.297
308,334,0.21
361,334,0.532
378,334,0.451
371,334,0.388
337,334,0.175
332,334,0.397
326,334,0.34
313,334,0.192
370,334,0.525
331,334,0.275
327,334,0.543
364,334,0.517
367,334,0.435
323,334,0.618
314,334,0.247
369,334,0.158
312,334,0.207
366,347,0.323
391,347,0.278
348,347,0.224
340,347,0.329
325,347,0.296
330,347,0.254
311,347,0.171
345,347,0.56
346,347,0.665
328,347,0.335
333,347,0.46
382,347,0.167
356,347,0.823
403,347,0.209
305,347,0.186
324,347,0.193
310,347,0.171
304,347,0.164
359,347,0.328
399,347,0.317
368,347,0.304
308,347,0.232
361,347,0.296
378,347,0.206
371,347,0.173
337,347,0.169
332,347,0.322
326,347,0.26
370,347,0.508
331,347,0.21
327,347,0.419
364,347,0.42
367,347,0.29
323,347,0.454
314,347,0.162
312,347,0.19
366,346,0.203
388,346,0.268
348,346,0.234
340,346,0.392
325,346,0.244
311,346,0.201
344,346,0.193
301,346,0.185
379,346,0.328
345,346,0.88
385,346,0.286
335,346,0.168
307,346,0.285
328,346,0.359
334,346,0.757
347,346,0.665
333,346,0.614
382,346,0.171
353,346,0.232
356,346,0.831
403,346,0.47
305,346,0.373
304,346,0.536
392,346,0.221
399,346,0.38
336,346,0.837
365,346,0.318
368,346,0.249
362,346,0.451
308,346,0.177
361,346,0.343
378,346,0.628
400,346,0.186
371,346,0.311
337,346,0.564
332,346,0.282
326,346,0.242
313,346,0.199
370,346,0.519
331,346,0.18
327,346,0.288
364,346,0.28
367,346,0.193
323,346,0.517
369,346,0.255
366,333,0.429
391,333,0.452
348,333,0.455
340,333,0.524
325,333,0.544
330,333,0.526
389,333,0.194
311,333,0.429
344,333,0.186
384,333,0.158
393,333,0.207
390,333,0.174
345,333,0.566
346,333,0.614
341,333,0.204
309,333,0.206
307,333,0.263
328,333,0.431
342,333,0.181
334,333,0.44
347,333,0.46
382,333,0.159
353,333,0.258
356,333,0.282
403,333,0.752
305,333,0.242
324,333,0.428
310,333,0.221
358,333,0.228
304,333,0.199
399,333,0.193
365,333,0.422
368,333,0.322
308,333,0.29
361,333,0.416
378,333,0.344
371,333,0.287
337,333,0.151
332,333,0.342
326,333,0.417
370,333,0.39
331,333,0.534
327,333,0.575
364,333,0.495
367,333,0.432
323,333,0.461
314,333,0.278
312,333,0.231
366,311,0.381
391,311,0.242
354,311,0.407
348,311,0.295
349,311,0.312
325,311,0.592
330,311,0.49
389,311,0.461
344,311,0.902
374,311,0.604
393,311,0.23
390,311,0.261
345,311,0.228
346,311,0.201
341,311,0.188
309,311,0.649
307,311,0.918
328,311,0.195
342,311,0.187
334,311,0.267
347,311,0.171
333,311,0.429
382,311,0.183
353,311,0.167
360,311,0.176
403,311,0.272
305,311,0.815
395,311,0.21
324,311,0.328
310,311,0.823
358,311,0.906
304,311,0.175
359,311,0.177
365,311,0.571
368,311,0.186
361,311,0.458
378,311,0.605
371,311,0.245
337,311,0.18
332,311,0.514
326,311,0.424
313,311,0.19
370,311,0.24
331,311,0.593
327,311,0.548
364,311,0.604
367,311,0.551
323,311,0.32
314,311,0.184
369,311,0.159
312,311,0.812
366,310,0.393
391,310,0.238
354,310,0.326
349,310,0.252
325,310,0.338
330,310,0.327
389,310,0.223
311,310,0.823
390,310,0.151
343,310,0.168
345,310,0.154
309,310,0.414
307,310,0.172
328,310,0.227
342,310,0.251
334,310,0.188
347,310,0.171
333,310,0.221
360,310,0.266
324,310,0.242
358,310,0.183
304,310,0.183
359,310,0.324
387,310,0.231
365,310,0.453
322,310,0.202
368,310,0.297
361,310,0.467
378,310,0.398
371,310,0.178
332,310,0.372
326,310,0.33
370,310,0.402
331,310,0.298
327,310,0.242
364,310,0.573
367,310,0.515
323,310,0.29
312,310,0.866
366,367,0.564
325,367,0.302
330,367,0.323
389,367,0.277
311,367,0.551
390,367,0.317
345,367,0.152
346,367,0.193
341,367,0.221
309,367,0.477
307,367,0.294
328,367,0.197
342,367,0.265
334,367,0.435
347,367,0.29
333,367,0.432
356,367,0.319
305,367,0.699
395,367,0.245
324,367,0.174
310,367,0.515
304,367,0.329
399,367,0.233
365,367,0.384
361,367,0.937
378,367,0.618
337,367,0.255
332,367,0.208
326,367,0.236
331,367,0.249
327,367,0.223
364,367,0.941
323,367,0.236
314,367,0.701
312,367,0.527
366,314,0.412
391,314,0.217
354,314,0.337
348,314,0.17
349,314,0.188
340,314,0.155
325,314,0.197
330,314,0.222
389,314,0.168
311,314,0.184
309,314,0.426
307,314,0.179
328,314,0.252
342,314,0.462
334,314,0.247
347,314,0.162
333,314,0.278
382,314,0.15
305,314,0.325
304,314,0.157
359,314,0.301
365,314,0.497
368,314,0.209
361,314,0.498
378,314,0.46
337,314,0.171
332,314,0.212
326,314,0.215
313,314,0.232
370,314,0.225
331,314,0.294
327,314,0.222
364,314,0.576
367,314,0.701
366,364,0.614
391,364,0.217
348,364,0.217
325,364,0.373
330,364,0.484
389,364,0.344
311,364,0.604
301,364,0.154
393,364,0.172
390,364,0.446
345,364,0.201
346,364,0.28
309,364,0.612
307,364,0.28
328,364,0.32
342,364,0.337
334,364,0.517
347,364,0.42
333,364,0.495
356,364,0.468
403,364,0.179
305,364,0.509
395,364,0.349
324,364,0.23
310,364,0.573
304,364,0.226
399,364,0.317
365,364,0.333
368,364,0.19
361,364,0.918
378,364,0.521
337,364,0.165
332,364,0.286
326,364,0.29
370,364,0.162
331,364,0.375
327,364,0.369
367,364,0.941
323,364,0.257
314,364,0.576
312,364,0.57
366,365,0.219
388,365,0.238
348,365,0.25
340,365,0.405
325,365,0.205
311,365,0.571
344,365,0.286
339,365,0.18
393,365,0.61
345,365,0.357
346,365,0.318
385,365,0.551
328,365,0.157
334,365,0.495
333,365,0.422
382,365,0.205
353,365,0.202
356,365,0.183
403,365,0.37
305,365,0.399
395,365,0.225
310,365,0.453
304,365,0.167
308,365,0.194
361,365,0.405
378,365,0.927
394,365,0.167
371,365,0.503
313,365,0.161
380,365,0.383
364,365,0.333
367,365,0.384
314,365,0.497
312,365,0.408
366,304,0.223
348,304,0.171
317,304,0.455
340,304,0.288
325,304,0.237
330,304,0.184
311,304,0.175
357,304,0.303
345,304,0.435
346,304,0.536
328,304,0.199
342,304,0.176
334,304,0.209
347,304,0.164
333,304,0.199
353,304,0.157
360,304,0.16
403,304,0.323
305,304,0.192
310,304,0.183
358,304,0.168
359,304,0.157
392,304,0.662
365,304,0.167
322,304,0.197
368,304,0.23
308,304,0.239
361,304,0.167
378,304,0.274
394,304,0.17
371,304,0.153
337,304,0.296
313,304,0.84
370,304,0.665
331,304,0.229
327,304,0.179
364,304,0.226
367,304,0.329
323,304,0.321
314,304,0.157
369,304,0.403
312,304,0.187
366,337,0.245
391,337,0.182
388,337,0.184
348,337,0.156
317,337,0.318
340,337,0.196
311,337,0.18
344,337,0.156
345,337,0.382
346,337,0.564
328,337,0.174
334,337,0.175
347,337,0.169
333,337,0.151
353,337,0.167
403,337,0.364
305,337,0.222
304,337,0.296
359,337,0.178
392,337,0.508
322,337,0.168
308,337,0.231
361,337,0.222
378,337,0.193
332,337,0.2
313,337,0.195
370,337,0.838
364,337,0.165
367,337,0.255
323,337,0.192
314,337,0.171
369,337,0.187
366,312,0.468
391,312,0.241
354,312,0.317
349,312,0.168
325,312,0.176
330,312,0.284
389,312,0.271
311,312,0.812
309,312,0.4
307,312,0.197
328,312,0.159
334,312,0.207
347,312,0.19
333,312,0.231
356,312,0.173
324,312,0.237
310,312,0.866
358,312,0.161
304,312,0.187
365,312,0.408
368,312,0.197
361,312,0.461
378,312,0.351
326,312,0.161
370,312,0.313
327,312,0.312
364,312,0.57
367,312,0.527
366,361,0.833
348,361,0.264
325,361,0.197
330,361,0.156
311,361,0.458
346,361,0.343
307,361,0.201
334,361,0.532
347,361,0.296
333,361,0.416
356,361,0.478
403,361,0.19
305,361,0.546
310,361,0.467
304,361,0.167
399,361,0.209
365,361,0.405
362,361,0.187
378,361,0.473
394,361,0.155
371,361,0.15
337,361,0.222
332,361,0.19
326,361,0.15
370,361,0.214
327,361,0.181
364,361,0.918
367,361,0.937
323,361,0.264
314,361,0.498
312,361,0.461
391,351,0.218
388,351,0.25
349,351,0.196
340,351,0.926
344,351,0.472
375,351,0.294
384,351,0.214
376,351,0.686
374,351,0.919
350,351,0.555
315,351,0.343
397,351,0.919
301,351,0.179
339,351,0.856
318,351,0.167
379,351,0.237
403,351,0.174
387,351,0.606
377,351,0.606
371,351,0.604
332,351,0.251
391,324,0.74
348,324,0.161
325,324,0.933
330,324,0.779
389,324,0.209
311,324,0.328
393,324,0.192
390,324,0.382
341,324,0.224
309,324,0.423
307,324,0.271
328,324,0.766
342,324,0.194
334,324,0.292
347,324,0.193
333,324,0.428
321,324,0.151
356,324,0.212
310,324,0.242
368,324,0.937
378,324,0.192
371,324,0.161
332,324,0.926
326,324,0.925
331,324,0.682
327,324,0.763
364,324,0.23
367,324,0.174
323,324,0.91
312,324,0.237
391,368,0.719
325,368,0.925
330,368,0.733
389,368,0.256
311,368,0.186
393,368,0.156
390,368,0.151
316,368,0.178
346,368,0.249
309,368,0.359
307,368,0.335
328,368,0.725
342,368,0.173
334,368,0.297
347,368,0.304
333,368,0.322
356,368,0.271
395,368,0.22
324,368,0.937
310,368,0.297
304,368,0.23
371,368,0.185
332,368,0.909
326,368,0.909
331,368,0.612
327,368,0.727
364,368,0.19
323,368,0.912
314,368,0.209
312,368,0.197
391,348,0.174
388,348,0.463
354,348,0.154
352,348,0.169
349,348,0.286
317,348,0.162
340,348,0.432
325,348,0.172
330,348,0.212
389,348,0.235
311,348,0.295
344,348,0.282
374,348,0.153
397,348,0.309
339,348,0.338
318,348,0.235
393,348,0.193
390,348,0.165
343,348,0.174
345,348,0.423
346,348,0.234
385,348,0.161
309,348,0.234
307,348,0.207
342,348,0.204
334,348,0.258
347,348,0.224
333,348,0.455
321,348,0.295
382,348,0.85
353,348,0.448
360,348,0.159
403,348,0.282
324,348,0.161
358,348,0.158
304,348,0.171
359,348,0.203
377,348,0.474
365,348,0.25
363,348,0.253
322,348,0.196
308,348,0.187
361,348,0.264
378,348,0.383
394,348,0.52
371,348,0.323
337,348,0.156
332,348,0.166
355,348,0.201
331,348,0.394
327,348,0.234
364,348,0.217
314,348,0.17
391,328,0.907
340,328,0.173
325,328,0.991
330,328,0.929
389,328,0.295
311,328,0.195
390,328,0.333
345,328,0.175
346,328,0.359
341,328,0.24
309,328,0.603
342,328,0.464
334,328,0.418
347,328,0.335
333,328,0.431
382,328,0.201
356,328,0.4
403,328,0.165
305,328,0.285
395,328,0.453
324,328,0.766
310,328,0.227
304,328,0.199
399,328,0.292
