3.825873136520385742e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.246963024139404297e-04,1.633763313293457031e-04,0.000000000000000000e+00,4.822015762329101562e-05,1.251697540283203125e-06,5.960464477539062500e-08,3.874301910400390625e-07,8.940696716308593750e-08,5.960464477539062500e-07,6.884336471557617188e-06,1.426756381988525391e-03,2.712011337280273438e-06,1.788139343261718750e-07,3.948509693145751953e-04,2.086162567138671875e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.470348358154296875e-07,2.980232238769531250e-08,8.940696716308593750e-08,1.788139343261718750e-07,6.556510925292968750e-07,4.658102989196777344e-05,5.000000000000000000e-01,4.172325134277343750e-07,1.966953277587890625e-06,1.192092895507812500e-07,1.722574234008789062e-05,2.586266398429870605e-02,6.258487701416015625e-07,5.960464477539062500e-08,1.021623611450195312e-04,0.000000000000000000e+00,8.136034011840820312e-06,2.747774124145507812e-05,3.874301910400390625e-07,7.882714271545410156e-05,2.980232238769531250e-08,1.820027828216552734e-04,6.556510925292968750e-07,2.452731132507324219e-05,7.070958614349365234e-03,1.744533181190490723e-01,8.940696716308593750e-08,2.831220626831054688e-06,1.457333564758300781e-05,1.016259193420410156e-04,1.722276210784912109e-04,4.172325134277343750e-07,7.748603820800781250e-07,4.909634590148925781e-04,2.031028270721435547e-04,3.023445606231689453e-04,1.229092478752136230e-02,4.866719245910644531e-05,4.470348358154296875e-06,4.642605781555175781e-04,1.013278961181640625e-05,4.623264074325561523e-03,1.788139343261718750e-07,1.507997512817382812e-05,5.602836608886718750e-06,6.258487701416015625e-07,6.157159805297851562e-05,4.141330718994140625e-04,1.366913318634033203e-03,0.000000000000000000e+00,5.348324775695800781e-04,5.066394805908203125e-07,0.000000000000000000e+00,1.490116119384765625e-07,2.086162567138671875e-07,1.102685928344726562e-06,3.874301910400390625e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.203949451446533203e-04,1.642107963562011719e-05,0.000000000000000000e+00,1.043081283569335938e-06,1.788139343261718750e-07,8.314847946166992188e-06,2.533197402954101562e-05,5.960464477539062500e-08,1.251697540283203125e-06,8.940696716308593750e-08,0.000000000000000000e+00,1.192092895507812500e-07,5.447864532470703125e-05,0.000000000000000000e+00,2.175569534301757812e-06,0.000000000000000000e+00,6.943941116333007812e-06,1.013278961181640625e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.506949663162231445e-03,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.999989271163940430e-01,0.000000000000000000e+00,3.039836883544921875e-06,1.000000000000000000e+00,5.335777997970581055e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999982118606567383e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192092895507812500e-07,5.960464477539062500e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999403953552246e-01,9.614182710647583008e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.397596836090087891e-03,9.999999403953552246e-01,5.960464477539062500e-08,0.000000000000000000e+00,0.000000000000000000e+00,9.998278617858886719e-01,1.937150955200195312e-06,1.828681528568267822e-01,7.115215063095092773e-02,1.000000000000000000e+00,3.350862860679626465e-02,0.000000000000000000e+00,2.241432666778564453e-04,0.000000000000000000e+00,8.940696716308593750e-08,0.000000000000000000e+00,2.726912498474121094e-05,0.000000000000000000e+00,9.843599796295166016e-02,4.777312278747558594e-05,1.000000000000000000e+00,2.857538461685180664e-01,0.000000000000000000e+00,2.314898371696472168e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.865255355834960938e-01,0.000000000000000000e+00,2.086162567138671875e-04,1.000000000000000000e+00,0.000000000000000000e+00,2.980232238769531250e-07,1.218914985656738281e-05,0.000000000000000000e+00,4.032668471336364746e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.780835032463073730e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.407525062561035156e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.126780748367309570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.960464477539062500e-08,0.000000000000000000e+00,0.000000000000000000e+00,9.030103683471679688e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.682209014892578125e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.413988113403320312e-06,3.874301910400390625e-06,9.387731552124023438e-06,9.977197051048278809e-01,4.273653030395507812e-05,0.000000000000000000e+00,8.136034011840820312e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.655952453613281250e-06,2.503395080566406250e-06,2.980232238769531250e-07,5.991160869598388672e-04,0.000000000000000000e+00,9.999998807907104492e-01,1.387725770473480225e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.588565349578857422e-04,1.490116119384765625e-07,0.000000000000000000e+00,0.000000000000000000e+00,9.990794062614440918e-01,0.000000000000000000e+00,1.194272041320800781e-01,1.251697540283203125e-06,8.334418535232543945e-01,1.102942228317260742e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.877481937408447266e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.874301910400390625e-07,5.960464477539062500e-08,1.000000000000000000e+00,2.775639295578002930e-03,2.384185791015625000e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.322375774383544922e-03,0.000000000000000000e+00,2.294778823852539062e-06,2.980232238769531250e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.962986707687377930e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975556135177612305e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.980232238769531250e-08,2.354383468627929688e-06,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.960464477539062500e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.348988533020019531e-05,1.528859138488769531e-05,9.999997615814208984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.936320781707763672e-01,6.513893604278564453e-04
1.000000000000000000e+00,4.833042621612548828e-04,4.389882087707519531e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.103574156761169434e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.009071469306945801e-01,5.543231964111328125e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.325204253196716309e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.893842339515686035e-01,1.396822929382324219e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.863794684410095215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.980232238769531250e-07,0.000000000000000000e+00,2.763572037220001221e-01,9.999981522560119629e-01,0.000000000000000000e+00,1.251697540283203125e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.940696716308593750e-08,1.192092895507812500e-07,4.768371582031250000e-05,8.940696716308593750e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.148317337036132812e-04,0.000000000000000000e+00,8.940696716308593750e-08,0.000000000000000000e+00,5.960464477539062500e-08,0.000000000000000000e+00,2.920627593994140625e-06,1.159310340881347656e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.043081283569335938e-06,2.538859844207763672e-04,9.999954104423522949e-01,1.529878377914428711e-02,0.000000000000000000e+00,1.105666160583496094e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999989867210388184e-01,4.090142250061035156e-02,4.470348358154296875e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999996423721313477e-01,2.029538154602050781e-05,3.874301910400390625e-07,0.000000000000000000e+00,7.152557373046875000e-07,1.391792297363281250e-02,8.940696716308593750e-08,1.460313796997070312e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.261732101440429688e-06,1.514276862144470215e-02,7.262825965881347656e-05,8.940696716308593750e-08,1.434087753295898438e-04,8.940696716308593750e-08,6.480604410171508789e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.821751594543457031e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999997615814208984e-01,6.000964045524597168e-01,0.000000000000000000e+00,4.053115844726562500e-06,0.000000000000000000e+00,9.974506497383117676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499881148338317871e-01,8.583068847656250000e-06,2.448375523090362549e-01,9.999918937683105469e-01,8.940696716308593750e-08,1.142795681953430176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.370906829833984375e-06,8.940696716308593750e-08,0.000000000000000000e+00,0.000000000000000000e+00,8.940696716308593750e-08,8.904421329498291016e-01,1.370906829833984375e-06,5.960464477539062500e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.986070394515991211e-01,0.000000000000000000e+00,6.678402423858642578e-04,1.427149772644042969e-02,1.490116119384765625e-07,1.051157712936401367e-03,2.712011337280273438e-06,2.269178628921508789e-02,8.940696716308593750e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.405139803886413574e-02,2.831220626831054688e-06,9.998760223388671875e-01,9.978323578834533691e-01,2.980232238769531250e-08,6.780028343200683594e-05,4.105866253376007080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.940696716308593750e-08,0.000000000000000000e+00,1.788139343261718750e-07,9.989364147186279297e-01,3.864407539367675781e-03,4.010692238807678223e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.874301910400390625e-07,1.192092895507812500e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999867677688598633e-01,8.298064470291137695e-01,0.000000000000000000e+00,1.093745231628417969e-03,1.157075166702270508e-03,2.366006374359130859e-04,1.192092895507812500e-07,7.340312004089355469e-05,6.446242332458496094e-05,9.976944923400878906e-01,2.861022949218750000e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.088248729705810547e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.954567551612854004e-01,4.669767618179321289e-02,9.409686923027038574e-02,9.077239036560058594e-02,7.362705469131469727e-01,9.970126152038574219e-01,5.000000000000000000e-01,3.689438104629516602e-03,1.111924648284912109e-03,4.195925593376159668e-02,9.999995231628417969e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.820393562316894531e-05,7.118284702301025391e-04,3.625661134719848633e-03,0.000000000000000000e+00,2.432763576507568359e-04,3.576278686523437500e-07,1.074075698852539062e-04,1.788139343261718750e-07,2.905130386352539062e-04,9.147435426712036133e-01,9.987636804580688477e-01,1.000000000000000000e+00,3.038346767425537109e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.470348358154296875e-07,9.999983310699462891e-01,2.443790435791015625e-06,8.940696716308593750e-08,1.043081283569335938e-06,4.768371582031250000e-07,7.282912731170654297e-03,1.055479049682617188e-03,2.473592758178710938e-05,9.986042380332946777e-01,5.960464477539062500e-07,3.144472837448120117e-03,1.731216907501220703e-04,6.118413805961608887e-02,3.036260604858398438e-04,9.818822741508483887e-01,1.788139343261718750e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.320242881774902344e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.748603820800781250e-07,1.788139343261718750e-07,3.325343132019042969e-03,0.000000000000000000e+00,8.642673492431640625e-07,0.000000000000000000e+00,2.869963645935058594e-05,3.874301910400390625e-07,1.151859760284423828e-04,0.000000000000000000e+00,2.047720551490783691e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.982208013534545898e-01,0.000000000000000000e+00
9.208917617797851562e-06,8.940696716308593750e-08,0.000000000000000000e+00,0.000000000000000000e+00,9.999501109123229980e-01,0.000000000000000000e+00,9.617418050765991211e-01,1.618266105651855469e-05,6.145238876342773438e-05,0.000000000000000000e+00,3.868997097015380859e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.039836883544921875e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.692375659942626953e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192092895507812500e-07,0.000000000000000000e+00,1.192092895507812500e-07,1.192092895507812500e-07,2.682209014892578125e-07,5.960464477539062500e-08,8.940696716308593750e-08,1.254677772521972656e-05,5.000000000000000000e-01,0.000000000000000000e+00,5.960464477539062500e-08,3.576278686523437500e-07,8.652597665786743164e-01,9.999988675117492676e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.516674041748046875e-06,0.000000000000000000e+00,2.354383468627929688e-06,8.487522602081298828e-03,1.490116119384765625e-06,2.980232238769531250e-08,5.937169194221496582e-01,0.000000000000000000e+00,7.916688919067382812e-04,1.001209020614624023e-03,6.386637687683105469e-05,9.999303817749023438e-01,1.105666160583496094e-05,0.000000000000000000e+00,7.152557373046875000e-07,3.367662429809570312e-06,7.289052009582519531e-04,0.000000000000000000e+00,8.344650268554687500e-07,8.940696716308593750e-07,0.000000000000000000e+00,9.536743164062500000e-07,4.768371582031250000e-07,0.000000000000000000e+00,2.184510231018066406e-05,9.536743164062500000e-07,0.000000000000000000e+00,4.070354104042053223e-01,2.056360244750976562e-06,4.172325134277343750e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975332021713256836e-01,8.940696716308593750e-08,5.453824996948242188e-06,1.788139343261718750e-07,2.151891589164733887e-02,0.000000000000000000e+00,3.278255462646484375e-07,0.000000000000000000e+00,5.370467901229858398e-03,0.000000000000000000e+00,9.336173534393310547e-04,2.682495117187500000e-02,7.152557373046875000e-07,0.000000000000000000e+00,1.847743988037109375e-06,7.897615432739257812e-06,5.072355270385742188e-05,8.940696716308593750e-08,0.000000000000000000e+00,1.557403802871704102e-02,2.831220626831054688e-06,1.305341720581054688e-05,0.000000000000000000e+00,3.325939178466796875e-05,0.000000000000000000e+00,2.115964889526367188e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.999997615814208984e-01,9.954422116279602051e-01,1.152593493461608887e-01,9.332938194274902344e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.705522537231445312e-06,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.066394805908203125e-07,9.999911189079284668e-01,9.999728202819824219e-01,5.960464477539062500e-08,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.249662041664123535e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999902844429016113e-01,1.000000000000000000e+00,2.763569355010986328e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.980232238769531250e-07,9.238719940185546875e-07,0.000000000000000000e+00,1.192092895507812500e-06,8.814983367919921875e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.278255462646484375e-07,0.000000000000000000e+00,9.043066501617431641e-01,1.299887895584106445e-03,0.000000000000000000e+00,9.990059733390808105e-01,1.043081283569335938e-06,1.752918958663940430e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.740962266921997070e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.974554181098937988e-01,2.056360244750976562e-06,0.000000000000000000e+00,5.960464477539062500e-08,1.525580883026123047e-04,1.192092895507812500e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.680850982666015625e-05,0.000000000000000000e+00,9.999997615814208984e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.329183578491210938e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.146737813949584961e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999403953552246e-01,2.384185791015625000e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.247256994247436523e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.102851867675781250e-04,3.889659047126770020e-02,0.000000000000000000e+00,5.960464477539062500e-08,0.000000000000000000e+00,9.834766387939453125e-07,0.000000000000000000e+00,3.576278686523437500e-07,6.258487701416015625e-07,2.086162567138671875e-07,1.872181892395019531e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.802908420562744141e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.555681228637695312e-05,4.053115844726562500e-06,9.030103683471679688e-06,8.553266525268554688e-06,6.377696990966796875e-05,1.468358039855957031e-01,5.000000000000000000e-01,1.451373100280761719e-05,2.205371856689453125e-06,5.960464477539062500e-08,3.618597984313964844e-04,8.880608081817626953e-01,4.768371582031250000e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.758460283279418945e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.400709152221679688e-06,0.000000000000000000e+00,2.014338970184326172e-04,1.490116119384765625e-07,1.013278961181640625e-06,1.501253247261047363e-02,6.556510925292968750e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.172325134277343750e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.998841762542724609e-04,2.384185791015625000e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.582503318786621094e-05,1.817941665649414062e-06,9.992793798446655273e-01,8.263961672782897949e-01,2.980232238769531250e-08,7.897615432739257812e-06,1.219511032104492188e-04,6.079673767089843750e-06,1.668930053710937500e-06,4.082918167114257812e-05,7.420778274536132812e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.999995112419128418e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.662441253662109375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.352480173110961914e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.086162567138671875e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.725290298461914062e-06,3.430247306823730469e-05,0.000000000000000000e+00,7.903209924697875977e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.130866050720214844e-05,8.642673492431640625e-07
1.850426197052001953e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.911797285079956055e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700120210647583008e-03,2.980232238769531250e-07,0.000000000000000000e+00,0.000000000000000000e+00,9.991378784179687500e-01,4.172325134277343750e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.192092895507812500e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.247684478759765625e-02,2.086162567138671875e-07,8.849474787712097168e-01,2.086162567138671875e-07,0.000000000000000000e+00,8.642923831939697266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.479885101318359375e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.854534149169921875e-07,0.000000000000000000e+00,0.000000000000000000e+00,5.990266799926757812e-06,0.000000000000000000e+00,7.897615432739257812e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.969588518142700195e-01,1.000000000000000000e+00,6.084740161895751953e-04,3.123283386230468750e-05,1.969635486602783203e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999918341636657715e-01,0.000000000000000000e+00,2.086162567138671875e-07,8.940696716308593750e-08,9.999545216560363770e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.980232238769531250e-08,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.119510650634765625e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.361966133117675781e-05,1.043081283569335938e-06
